OCOD3,SENWT,CNTSCHID,BSMJ,ST001D01T,GCSELFEFF,PV8RTSN,PV10RCER,MASTGOAL,PV4RCER,GCAWARE,PV4RTML,PV10RTSN,PV4RCLI,PV1RCER,PV7RCUN,PV1RTML,PV3RCUN,PV5RTSN,PV6RTSN,PV8RTML,PV3RCER,PV9RCLI,PV8RCLI,PV9MATH,PV6RTML,PV9READ,PV8RCUN,PV3READ,PV3RTSN,PV2RTSN,PV1GLCM,PV7RCER,PV8RCER,PV9RTSN,PV10RTML,PV6RCER,PV5RCUN,PV10RCLI,PV7RTML,Score_pond
2652.0,0.05945,72400093.0,64.44,9.0,-0.5805,510.005,500.195,-1.3162,526.912,-0.8633,529.651,537.114,556.716,554.46,574.816,541.299,555.254,529.41,513.992,529.282,561.911,540.594,516.881,559.685,518.295,577.269,565.922,538.816,508.532,519.629,535.689,566.908,548.637,520.762,558.979,531.123,499.441,487.998,541.985,1408.142329452761
9999.0,0.30306,72401051.0,68.29148356952543,8.0,-0.009363520078286095,467.209,439.036,-0.10330476856908791,445.44,0.04302262034147881,456.054,476.298,484.366,407.398,461.542,444.764,439.964,431.312,422.705,449.441,491.357,485.359,536.765,406.98,441.952,463.732,481.385,459.439,411.481,443.208,496.423,424.419,472.172,440.281,447.415,396.363,452.271,457.671,440.068,1512.100438931935
2152.0,0.11295,72400417.0,80.75,9.0,-0.4609,492.574,505.982,-1.526,498.184,-0.5166,468.959,522.765,457.697,485.25,467.35,539.674,523.385,472.28,488.494,466.569,510.0,508.55,426.211,467.295,452.83,508.446,491.222,502.776,507.701,469.648,591.175,434.059,524.061,510.14,459.983,533.683,491.136,457.567,533.942,1284.8532512599202
2130.0,0.12633,72400276.0,80.46,10.0,-0.1557,412.826,420.809,-0.4347,454.854,-0.2497,518.557,422.87,446.021,431.052,426.448,405.443,445.986,429.299,481.055,472.596,473.16,409.95,511.6,433.187,463.473,464.319,469.944,465.31,453.607,487.654,462.146,407.054,461.644,474.945,446.427,496.127,456.356,377.417,456.601,1184.3468490290336
2342.0,0.12932,72400205.0,58.77,10.0,0.6899,396.245,378.915,0.1123,403.758,0.7421,434.207,456.191,428.64,447.856,398.866,392.298,416.0,403.739,441.984,394.87,409.588,447.154,402.295,454.428,385.87,447.168,395.726,419.787,410.836,418.88,464.787,398.508,451.282,408.262,441.548,392.485,413.001,334.284,364.819,1102.0642421437512
2330.0,0.12097,72401030.0,82.41,10.0,-0.989,469.358,494.022,-1.3162,395.307,1.0437,427.92,466.48,469.494,485.985,427.151,497.657,466.697,428.855,458.398,435.878,436.888,483.438,499.473,504.2,471.706,456.337,411.189,419.659,457.702,483.139,503.687,520.711,436.331,452.892,495.203,422.515,458.171,546.748,500.183,1226.5296530849098
2330.0,0.09771,72400901.0,82.41,10.0,-0.3778,461.434,504.144,-0.8444,510.53,-0.4403,510.711,488.128,430.302,495.762,450.125,532.166,502.518,467.836,560.794,439.61,507.806,472.195,425.075,418.565,535.181,500.883,432.02,488.11,505.849,459.898,530.096,441.868,479.595,466.635,495.486,520.069,463.74,504.893,474.035,1270.8085002442951
2300.0,0.11651,72400977.0,75.54,10.0,-0.6722,477.999,567.992,-0.4347,544.023,-0.3413,531.785,518.32,494.709,504.528,578.729,533.898,555.283,531.221,555.156,484.824,585.038,529.399,555.655,561.422,540.644,508.561,538.536,530.382,544.688,548.634,534.572,570.362,518.446,513.752,552.512,574.646,507.245,576.857,485.731,1394.5778620943026
2250.0,0.14479,72400764.0,84.14,9.0,-0.792,312.074,346.918,-0.4347,342.15,-1.0922,348.217,353.251,328.798,403.414,366.893,300.955,372.648,329.408,326.601,351.415,373.396,381.469,336.935,346.83,315.154,354.374,354.312,332.614,334.765,319.123,331.733,361.695,397.739,309.71,350.753,311.063,327.693,352.522,299.236,929.957301677821
1000.0,0.05766,72400464.0,65.12,10.0,0.4009,554.512,579.718,-0.5589,603.541,-0.5534,536.811,598.788,585.078,548.232,527.753,513.811,535.034,549.199,570.341,576.756,561.206,603.742,526.404,517.773,559.612,598.386,536.601,574.036,602.087,581.588,516.574,555.502,520.148,560.832,579.805,522.093,540.919,513.436,518.009,1383.8030695838852
9999.0,0.2693,72400321.0,68.29148356952543,10.0,-0.009363520078286095,460.475,410.631,-0.10330476856908791,395.722,0.04302262034147881,441.231,468.815,454.096,439.393,483.121,449.077,465.248,449.957,428.984,456.221,435.526,379.287,505.811,541.575,478.489,485.618,506.529,470.193,490.591,459.653,460.335,463.759,418.736,444.249,474.404,453.715,470.276,461.461,452.233,1525.9197375252727
2264.0,0.09385,72400300.0,67.94,10.0,-0.4468,436.573,431.562,0.1123,445.639,-0.4232,424.154,456.84,393.131,431.034,424.501,403.03,427.232,498.365,448.746,421.749,462.894,419.94,361.618,467.95,446.542,451.823,414.667,451.087,443.492,431.478,520.79,390.489,343.328,421.295,461.005,376.805,408.401,483.28,408.296,1141.1709063141052
2341.0,0.13882,72400269.0,76.49,10.0,0.694,469.476,413.774,1.1969,417.933,0.9663,343.751,446.528,449.052,464.383,346.696,416.779,381.149,402.133,401.329,412.827,440.977,416.803,448.873,432.232,426.644,421.68,388.518,381.318,362.438,415.226,424.968,446.568,506.714,395.566,391.207,410.951,419.355,365.647,401.14,1104.9468746474186
2342.0,0.04339,72401081.0,58.77,10.0,-0.3356,408.858,419.876,0.8347,496.967,0.7807,449.727,402.568,467.682,458.61,457.87,439.468,483.157,443.13,390.662,421.946,439.274,404.971,438.212,393.471,406.195,427.857,411.448,493.833,488.042,413.968,496.297,444.798,449.985,463.603,440.293,439.732,423.893,395.165,473.833,1164.3298392698894
2264.0,0.11761,72400479.0,67.94,10.0,0.9128,500.7,575.066,-1.0266,630.809,-0.0549,558.243,579.467,617.704,568.403,570.722,538.047,531.152,580.59,500.217,543.35,587.758,535.702,521.61,537.012,555.065,572.776,566.069,558.872,548.022,575.458,605.807,625.85,576.272,546.983,505.775,607.446,589.753,519.827,561.896,1454.8976155597506
2341.0,0.12633,72400276.0,76.49,10.0,0.0346,406.072,428.852,0.1123,447.574,-0.2398,389.323,415.681,395.02,440.198,425.029,388.126,460.023,401.569,436.273,398.401,421.766,401.959,395.3,429.705,381.615,436.708,376.888,399.67,447.686,426.505,434.247,416.89,346.89,447.832,445.569,370.1,456.721,461.456,433.262,1112.2341728663798
2300.0,0.03495,72400465.0,75.54,10.0,-1.4974,488.638,478.939,-0.6331,533.983,-0.9119,516.734,481.931,495.884,486.119,515.536,475.201,530.662,440.317,502.441,487.686,526.108,535.166,491.115,536.621,507.354,466.471,481.719,458.891,541.328,510.091,532.668,546.388,569.536,454.703,496.177,505.073,543.884,455.577,534.653,1317.390301668834
2652.0,0.04583,72400793.0,64.44,9.0,-0.009363520078286095,360.277,397.826,-0.10330476856908791,436.163,0.04302262034147881,402.719,415.759,375.747,392.402,434.17,421.329,406.099,420.808,370.459,421.144,370.025,378.121,431.2,463.194,478.327,446.756,440.686,468.907,420.781,371.099,457.819,393.598,420.677,374.018,398.923,419.275,466.516,421.752,444.282,1120.701185226956
5412.0,0.04119,72400149.0,51.5,10.0,-0.743,410.798,456.169,-0.9149,439.872,-0.8317,425.395,458.127,449.135,485.366,509.295,417.182,449.074,428.846,508.993,397.103,434.524,421.764,365.445,410.1,474.637,413.544,408.856,405.708,432.992,444.061,475.851,430.764,402.365,415.492,456.88,394.104,427.379,428.528,440.058,1281.4307937935312
2634.0,0.03707,72400259.0,85.85,9.0,-0.2302,511.203,504.24,-0.5467,478.283,-0.0549,518.476,527.473,538.158,471.544,485.274,492.816,509.184,559.411,544.49,561.464,496.463,556.683,522.912,517.615,557.559,464.955,539.709,512.228,481.293,538.496,479.0,493.034,551.567,495.628,543.873,496.778,524.495,535.946,459.018,1358.566510340871
5141.0,0.07359,72400388.0,31.08,10.0,-0.648,343.288,359.956,-0.10330476856908791,395.041,-0.6113,368.604,431.079,371.457,435.799,393.835,385.778,363.097,422.747,403.323,352.767,395.072,401.429,306.167,392.61,380.429,394.273,354.765,409.497,352.651,356.394,465.398,400.89,333.463,342.883,430.253,383.795,388.461,387.623,396.935,1146.0751399757437
2262.0,0.13885,72400810.0,81.13,9.0,-0.078,508.195,488.219,-1.7101,481.948,0.1316,476.858,477.688,471.838,483.935,528.888,499.827,567.96,487.117,540.239,503.442,467.103,506.693,466.312,454.586,548.183,519.735,533.301,481.334,524.113,515.916,579.375,469.851,496.721,463.803,514.846,455.455,534.182,529.086,505.858,1313.1474561106709
2166.0,0.03495,72400465.0,79.74,10.0,0.1904,534.737,550.749,-1.3162,555.866,1.6246,536.506,545.081,504.082,603.546,576.813,579.352,520.455,540.499,538.626,528.71,552.341,578.079,617.225,532.665,514.58,591.002,618.317,574.704,560.026,505.433,591.375,626.368,628.802,560.87,618.759,512.916,505.662,577.158,526.97,1446.0390856481022
2341.0,0.03771,72400539.0,76.49,10.0,-0.3004,354.154,331.376,1.8524,323.886,-0.5844,346.309,339.043,328.461,349.939,315.948,316.689,364.373,279.573,368.265,369.636,349.848,333.011,324.471,398.956,314.493,368.333,320.937,340.796,338.48,315.832,369.95,257.059,339.82,392.308,325.991,344.132,335.557,335.969,323.567,921.4098129133488
3422.0,0.7459,72400668.0,50.9,9.0,-0.009363520078286095,437.404,458.509,-0.10330476856908791,444.076,0.04302262034147881,410.457,483.095,406.443,405.326,443.595,480.19,511.379,506.237,470.73,403.286,456.218,465.68,456.106,447.146,462.058,448.207,447.542,495.845,491.501,423.075,413.985,448.994,411.926,431.667,455.119,424.235,431.968,385.081,435.498,1224.837301105289
2140.0,0.05229,72400434.0,79.05,10.0,0.1904,564.829,580.18,-0.4347,593.977,-0.0549,515.163,508.931,603.529,550.219,571.597,576.428,531.651,554.194,576.065,571.536,572.617,501.74,546.369,559.118,557.059,513.869,531.775,512.633,525.397,532.533,534.729,514.818,554.221,509.528,591.086,598.073,536.264,587.768,603.976,1427.7061597244108
2610.0,0.04985,72400247.0,85.13,10.0,-0.5055,480.737,482.843,1.1969,519.127,0.7324,453.934,519.649,507.689,522.077,510.478,550.224,506.154,508.546,480.624,549.186,490.264,527.73,474.798,555.597,461.047,542.39,518.561,532.219,458.918,520.023,519.921,498.642,549.756,523.737,554.255,518.844,491.794,543.934,478.921,1349.0000938833189
5419.0,0.06727,72400228.0,33.83,9.0,0.1424,449.767,435.35,-0.7346,512.223,-0.1265,446.679,400.253,390.929,421.299,430.293,431.346,408.689,404.885,419.653,424.407,451.145,454.47,350.411,395.273,454.17,417.068,387.26,433.739,395.21,419.776,389.36,365.97,421.339,456.575,414.403,425.516,432.558,417.384,432.995,1247.4471779480837
2211.0,0.11953,72400759.0,88.7,9.0,0.3574,471.034,526.393,0.0217,430.108,-0.196,467.694,461.641,467.344,525.502,478.628,462.142,544.248,475.238,476.274,492.074,523.276,512.627,480.277,449.549,448.596,435.655,463.21,461.825,496.758,419.317,441.602,410.583,450.159,476.288,445.248,435.177,462.964,531.698,453.429,1236.5606606693614
9999.0,0.22915,72400745.0,68.29148356952543,10.0,0.0149,415.786,440.539,-2.5252,452.625,-0.5166,450.05,445.227,457.742,480.825,479.846,469.828,472.327,439.794,473.946,501.889,474.444,422.834,436.098,465.751,535.001,471.089,463.794,476.88,461.947,464.029,523.337,475.789,469.257,463.513,546.767,447.527,411.34,421.859,451.8,1541.333233909798
5411.0,0.49756,72400055.0,46.38,10.0,-0.5456,384.883,399.911,-0.8444,387.334,-0.7952,456.396,462.865,482.565,474.236,436.055,389.455,422.507,382.843,392.434,452.552,470.437,428.854,402.906,457.854,480.778,462.355,434.623,486.115,407.037,452.83,469.083,476.715,447.421,398.964,451.399,426.903,468.15,402.158,414.973,1284.270076144522
2634.0,0.0437,72400339.0,85.85,9.0,-1.2562,432.503,393.144,-0.4347,446.454,-0.2497,459.544,464.283,472.456,454.18,508.81,460.56,530.668,466.805,464.845,466.535,515.8,445.671,447.864,384.194,445.933,462.855,445.499,420.626,476.64,496.699,457.291,411.087,445.868,446.31,500.823,482.39,488.65,469.767,473.099,1228.726019025546
2642.0,0.12291,72400060.0,72.83,10.0,0.0346,401.794,519.861,-0.8444,546.659,-0.2568,471.001,494.741,456.059,517.362,491.006,514.706,478.1,528.394,507.416,496.693,528.074,478.061,535.117,446.126,526.492,456.573,476.302,538.499,412.621,472.516,521.37,468.176,536.818,527.787,509.602,519.793,484.714,528.195,511.221,1314.8652894386107
2330.0,0.02699,72400383.0,82.41,10.0,-1.0682,442.225,399.325,-0.5589,446.622,-0.4232,427.292,480.993,486.861,429.703,481.544,474.857,452.203,482.881,490.309,473.528,456.31,449.737,475.345,495.037,514.633,473.882,503.79,463.282,417.504,437.978,500.978,470.6,458.488,443.814,442.213,374.398,430.219,444.596,481.365,1212.7931161834288
9999.0,0.01901,72400413.0,68.29148356952543,10.0,-0.009363520078286095,357.42,444.094,-0.10330476856908791,417.993,0.04302262034147881,376.025,335.352,379.108,408.83,283.893,380.385,360.149,397.816,353.156,392.894,413.548,340.964,348.457,403.496,385.343,373.482,379.85,355.557,332.509,391.993,400.56,373.851,427.253,375.63,370.08,381.967,324.937,392.146,360.406,1328.2509324087766
2631.0,0.13452,72400113.0,80.92,10.0,0.2392,453.676,422.52,0.5761,400.972,0.6712,441.658,471.817,468.321,488.015,473.176,455.284,414.652,380.534,443.537,448.665,413.682,442.712,437.183,461.635,503.329,439.895,417.55,466.724,452.408,389.278,409.366,473.503,439.008,418.246,509.916,438.329,403.513,414.296,450.88,1183.8602942446105
2211.0,0.05203,72400857.0,88.7,10.0,-0.009363520078286095,554.575,485.554,0.1123,442.699,0.04302262034147881,463.419,505.969,448.377,511.491,499.306,476.365,478.589,483.692,581.108,532.33,476.484,430.873,505.769,448.904,543.738,496.69,568.485,420.571,504.985,530.299,505.354,487.449,543.029,452.458,493.138,481.07,454.971,480.589,482.264,1288.7030752149922
2264.0,0.04664,72400307.0,67.94,9.0,2.3535,379.119,451.886,1.8524,397.371,-0.0549,426.035,358.899,414.686,384.659,415.211,406.96,404.749,424.632,353.357,434.03,436.939,460.87,346.683,388.121,401.695,340.655,398.734,350.43,382.0,413.642,463.624,356.694,352.116,349.692,415.385,363.749,403.148,415.539,392.556,1057.0325535447714
9999.0,0.05248,72400500.0,68.29148356952543,10.0,-0.648,441.015,546.729,-0.129,507.604,-0.6877,473.979,512.19,492.484,501.487,458.975,479.934,508.514,512.755,491.823,527.37,493.645,517.326,516.239,531.897,493.559,460.334,488.222,471.63,432.631,498.293,553.419,441.982,501.618,455.25,548.757,418.859,444.565,530.797,528.115,1610.1865703942028
9999.0,0.01519,72401041.0,68.29148356952543,10.0,-1.4788,490.424,601.205,-1.0266,578.505,-0.04,557.618,547.412,585.726,591.647,585.142,599.583,552.397,536.286,502.116,559.966,576.53,575.662,562.991,509.744,527.89,577.897,576.614,535.435,573.672,528.51,564.388,549.744,542.191,528.306,498.812,560.517,508.168,541.729,594.862,1755.5745936590515
9999.0,0.53953,72400945.0,68.29148356952543,10.0,-0.009363520078286095,476.079,481.589,-0.10330476856908791,529.401,0.04302262034147881,497.423,508.937,445.444,511.69,502.474,519.134,488.251,500.871,500.449,487.905,576.846,442.396,487.099,497.462,529.519,475.271,532.043,452.001,495.595,532.105,553.37,511.979,598.452,511.013,506.748,526.361,474.844,469.076,483.633,1634.6804059969763
2330.0,0.16052,72400144.0,82.41,9.0,-0.3217,388.596,355.625,-0.4347,389.553,-0.2497,306.517,408.495,397.751,355.26,390.743,346.802,345.613,440.942,394.588,366.777,331.466,379.397,423.582,422.962,424.285,359.428,387.3,377.297,380.304,389.012,374.635,321.231,386.709,359.733,383.001,351.978,350.192,428.59,375.313,1017.2157853493924
3421.0,0.06335,72400659.0,50.9,10.0,-0.3123,481.285,507.575,1.8524,488.643,-0.2469,485.379,475.999,457.509,496.624,446.176,484.057,473.935,522.967,447.683,485.985,486.373,448.268,470.388,468.533,462.884,446.046,503.825,488.31,413.528,434.922,531.028,509.804,486.063,463.535,461.676,468.002,477.651,480.631,522.27,1298.6029254679815
2250.0,0.04862,72400880.0,84.14,8.0,-0.009363520078286095,323.68,398.951,-0.8444,423.865,0.04302262034147881,356.774,355.796,363.458,359.597,394.948,378.788,362.683,337.913,356.335,376.991,310.297,350.479,356.451,395.626,417.355,413.439,297.69,396.581,310.388,369.036,397.432,385.037,314.594,316.979,382.225,337.231,335.84,402.811,362.45,980.0194935410713
2659.0,0.2561,72400623.0,37.59,9.0,-0.009363520078286095,421.543,493.64,-0.10330476856908791,444.023,0.04302262034147881,340.622,417.899,406.152,457.646,407.223,405.126,444.941,457.875,444.571,424.141,429.261,425.771,388.305,449.338,432.709,447.875,377.836,437.614,443.742,410.468,509.194,433.841,378.071,452.661,372.08,495.462,427.703,421.472,413.773,1147.0503142374582
2300.0,0.02893,72400528.0,75.54,9.0,-0.6225,435.919,507.873,0.1123,429.747,-1.2902,471.788,441.575,507.502,458.642,467.585,510.564,435.352,406.419,433.806,439.327,446.703,410.87,470.894,484.216,484.853,460.644,487.09,427.274,462.507,457.752,518.118,418.659,483.527,489.134,466.714,448.254,484.115,436.194,437.225,1211.8413019673924
2166.0,0.12372,72400287.0,79.74,9.0,-0.8071,488.871,491.793,-0.094,527.732,-0.2206,504.075,412.922,491.838,467.38,481.9,478.753,516.794,532.809,469.025,481.765,524.737,493.604,538.234,454.526,490.777,556.335,541.739,516.39,465.213,517.445,561.648,482.334,493.336,454.078,489.016,445.901,497.873,467.973,506.216,1290.9144688085796
2300.0,0.11886,72400509.0,75.54,10.0,0.1904,469.283,470.569,0.5761,455.332,-0.0549,513.916,462.709,422.033,503.612,425.562,442.265,492.876,486.352,477.151,504.602,494.345,519.845,526.196,555.555,470.597,452.26,485.876,516.737,443.531,459.022,496.099,519.839,488.114,419.457,448.765,451.919,501.265,441.762,458.374,1253.7984165193511
2211.0,0.06264,72400747.0,88.7,10.0,0.9682,526.27,533.84,1.8524,547.103,1.4571,551.023,526.893,627.653,621.192,571.175,612.698,538.017,537.102,524.448,547.461,568.073,558.643,558.059,531.614,584.271,520.761,610.298,515.656,515.287,523.798,561.415,584.338,593.286,517.265,528.027,556.957,559.561,544.17,520.999,1434.924061804017
2212.0,0.17154,72400021.0,81.92,10.0,-0.6502,410.948,482.302,1.8524,411.056,-0.4323,457.014,466.231,426.094,486.615,434.299,517.594,463.119,442.79,462.558,455.147,512.618,473.536,470.265,367.846,469.311,388.054,467.852,361.146,446.737,425.76,468.702,408.811,453.684,424.229,503.848,467.445,436.73,444.968,486.026,1184.6865765201374
2166.0,0.05582,72400255.0,79.74,10.0,0.9234,493.638,494.244,0.5761,510.331,0.1562,487.117,550.506,512.303,497.721,489.686,533.978,504.126,498.864,494.184,496.627,537.722,444.867,477.21,432.819,537.769,512.118,489.84,492.388,472.361,524.252,479.803,500.056,551.164,459.41,508.483,450.263,529.253,504.36,513.996,1301.5472270560315
2262.0,0.02856,72400862.0,81.13,8.0,0.1904,351.061,335.645,0.5761,309.86,-0.8317,418.614,389.263,398.306,392.15,368.973,362.908,344.233,363.852,363.635,355.626,370.294,457.471,379.506,327.413,406.305,376.886,400.758,360.756,347.25,385.532,350.619,358.863,359.838,342.501,399.152,296.579,411.018,430.62,445.15,1004.0170517659204
2110.0,0.04695,72400831.0,84.16,10.0,0.3621,419.266,493.135,-0.10330476856908791,450.818,-0.3413,447.055,384.674,424.741,439.13,411.273,462.118,413.331,474.145,406.948,457.348,477.455,391.906,371.488,425.791,452.649,431.688,422.059,439.934,397.924,404.204,494.212,425.885,469.09,418.691,436.918,515.713,425.782,466.517,469.528,1152.6860772640075
2141.0,0.06241,72400579.0,79.05,10.0,-0.0725,468.307,493.306,-1.0266,444.116,1.0154,534.62,498.396,457.847,479.652,499.808,483.376,462.207,517.951,521.83,488.36,482.615,534.966,514.55,566.158,507.634,453.421,500.88,450.945,417.135,462.379,456.078,525.283,479.683,452.9,454.76,485.1,440.231,467.563,430.927,1259.2829617983662
2642.0,0.13692,72400193.0,72.83,9.0,-0.1629,406.425,363.408,-0.10330476856908791,380.173,-0.04,355.342,443.515,434.23,376.91,413.161,374.648,364.402,411.429,346.064,440.425,344.91,395.513,408.92,423.571,367.646,401.061,388.162,411.036,391.451,444.187,442.852,396.052,380.341,420.089,432.715,374.381,400.378,381.112,412.045,1076.7929166497547
2211.0,0.22165,72400015.0,88.7,10.0,0.3171,625.479,633.181,0.5761,607.348,0.4058,618.322,544.54,607.446,621.751,602.623,520.948,653.196,562.445,628.841,597.125,638.51,572.908,594.288,545.845,589.469,515.048,596.02,514.849,545.12,618.15,586.473,597.094,565.466,523.424,557.401,655.624,603.013,573.788,590.985,1516.4062212859708
5412.0,0.11381,72400959.0,51.5,9.0,-0.3217,410.193,371.378,0.5761,413.227,-0.4455,375.575,372.307,436.995,435.646,436.367,437.848,406.776,414.722,423.782,420.794,376.887,388.646,441.405,476.768,434.891,433.54,419.549,423.823,390.515,382.854,475.716,422.512,425.542,417.391,382.372,354.181,452.281,389.456,384.125,1229.7096648905845
